Id,MSSubClass,Street,Utilities,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Bedroom,Kitchen,KitchenQuality,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1251,20,Pave,AllPub,Corner,NAmes,1Story,7,5,1968,1968,Hip,3,1,Ex,8,Typ,2,TA,Attchd,1968,Fin,2,522,4,2010,WD,Normal,244000
1252,120,Pave,AllPub,Corner,NridgHt,1Story,7,5,2003,2003,Gable,2,1,Gd,6,Typ,1,Gd,Attchd,2003,RFn,2,478,3,2006,WD,Normal,171750
1253,20,Pave,AllPub,Inside,Mitchel,1Story,5,6,1968,1968,Gable,3,1,TA,5,Typ,0,NA,Attchd,1968,RFn,1,288,11,2009,WD,Normal,130000
1254,60,Pave,AllPub,Inside,Veenker,2Story,7,7,1974,2003,Gable,3,1,Gd,9,Typ,2,Gd,Attchd,1974,RFn,2,518,7,2007,WD,Normal,294000
1255,60,Pave,AllPub,Inside,Edwards,2Story,7,5,2003,2004,Gable,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003,Fin,2,397,7,2008,WD,Normal,165400
1256,50,Pave,AllPub,Inside,BrkSide,1.5Fin,6,6,1931,1950,Gable,3,1,TA,6,Typ,1,Gd,Detchd,1978,Unf,1,560,11,2007,WD,Normal,127500
1257,20,Pave,AllPub,Corner,NoRidge,1Story,8,5,1994,1994,Hip,2,1,Gd,7,Typ,1,TA,Attchd,1994,Fin,2,691,8,2008,WD,Normal,301500
1258,30,Pave,AllPub,Corner,Edwards,1Story,5,8,1922,1950,Gable,2,1,TA,4,Typ,0,NA,NA,NA,NA,0,0,7,2009,WD,Normal,99900
1259,80,Pave,AllPub,Inside,Gilbert,SLvl,7,5,2005,2005,Gable,2,1,Gd,5,Typ,0,NA,Attchd,2005,Fin,2,400,7,2008,WD,Normal,190000
1260,20,Pave,AllPub,FR2,NAmes,1Story,6,8,1969,1969,Gable,3,1,TA,6,Typ,0,NA,Attchd,1969,Unf,2,460,7,2008,WD,Normal,151000
1261,60,Pave,AllPub,CulDSac,Gilbert,2Story,6,5,1999,1999,Gable,3,1,TA,7,Typ,1,TA,BuiltIn,1999,Fin,2,502,6,2009,WD,Normal,181000
1262,20,Pave,AllPub,Inside,NAmes,1Story,5,6,1956,1956,Hip,2,1,TA,5,Typ,0,NA,Attchd,1956,Unf,1,338,6,2009,WD,Normal,128900
1263,50,Pave,AllPub,Inside,ClearCr,1.5Fin,4,5,1957,1989,Gable,5,1,TA,8,Min2,2,TA,Attchd,1957,Unf,1,304,11,2009,WD,Normal,161500
1264,70,Pave,AllPub,Inside,BrkSide,2Story,6,6,1919,1950,Gambrel,3,1,TA,8,Typ,1,Gd,Detchd,1940,Unf,2,520,7,2007,WD,Normal,180500
1265,120,Pave,AllPub,Inside,NAmes,1Story,6,5,1998,1999,Gable,2,1,Gd,5,Typ,0,NA,Attchd,1998,Fin,2,511,8,2008,COD,Abnorml,181000
1266,160,Pave,AllPub,FR3,Somerst,2Story,7,5,1999,1999,Hip,3,1,Gd,6,Typ,0,NA,Detchd,1999,Unf,2,506,3,2006,WD,Normal,183900
1267,190,Pave,AllPub,Inside,OldTown,2.5Unf,7,4,1910,1950,Hip,4,2,TA,9,Typ,1,Gd,Detchd,1960,Unf,1,308,1,2007,WD,Normal,122000
1268,20,Pave,AllPub,Inside,Timber,1Story,9,5,2008,2009,Hip,3,1,Ex,10,Typ,1,Gd,Attchd,2009,Fin,3,746,5,2010,WD,Normal,378500
1269,50,Pave,AllPub,Inside,Crawfor,1.5Fin,8,9,1935,1997,Gable,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982,Unf,3,1014,5,2008,WD,Normal,381000
1270,50,Pave,AllPub,Inside,NAmes,1.5Fin,5,5,1958,1958,Gable,3,1,TA,7,Typ,0,NA,Attchd,1958,Unf,1,315,7,2007,WD,Normal,144000
1271,40,Pave,AllPub,Inside,ClearCr,1Story,7,6,1979,1979,Shed,0,1,Gd,4,Typ,1,TA,Attchd,1979,Fin,2,586,4,2010,WD,Normal,260000
1272,20,Pave,AllPub,Inside,NWAmes,1Story,6,7,1968,1968,Hip,3,1,Gd,7,Typ,1,Gd,Attchd,1968,RFn,2,462,8,2009,WD,Normal,185750
1273,20,Pave,AllPub,CulDSac,Sawyer,1Story,5,6,1965,1965,Hip,3,1,TA,5,Typ,0,NA,Attchd,1965,Unf,1,288,11,2006,WD,Normal,137000
1274,80,Pave,AllPub,Corner,Edwards,SLvl,6,7,1959,2006,Gable,2,1,Ex,5,Typ,1,Gd,Basment,1959,RFn,1,312,5,2008,WD,Normal,177000
1275,50,Pave,AllPub,Corner,Crawfor,1.5Fin,5,6,1910,2003,Gable,3,1,TA,8,Typ,1,Gd,Detchd,1985,Unf,2,552,11,2007,WD,Normal,139000
1276,90,Pave,AllPub,Corner,NAmes,2Story,5,5,1948,1950,Gable,4,2,TA,10,Typ,0,NA,Detchd,1948,Unf,2,400,7,2007,WD,Normal,137000
1277,60,Pave,AllPub,CulDSac,NWAmes,2Story,6,6,1972,1972,Gable,3,1,TA,6,Typ,1,TA,Attchd,1972,Unf,2,497,12,2009,WD,Normal,162000
1278,80,Pave,AllPub,CulDSac,NWAmes,SLvl,6,5,1967,1976,Gable,3,1,TA,7,Typ,1,Gd,Attchd,1967,RFn,2,480,6,2009,WD,Normal,197900
1279,60,Pave,AllPub,Inside,CollgCr,2Story,8,5,2002,2002,Gable,3,1,Gd,7,Typ,1,Gd,Attchd,2002,RFn,2,577,3,2008,WD,Normal,237000
1280,50,Pave,AllPub,Inside,IDOTRR,1.5Fin,4,4,1920,1950,Gable,2,1,TA,6,Typ,0,NA,Detchd,1980,RFn,2,528,4,2010,COD,Abnorml,68400
1281,20,Pave,AllPub,Inside,CollgCr,1Story,7,5,2002,2002,Gable,3,1,Gd,6,Typ,0,NA,Attchd,2002,RFn,2,544,3,2009,WD,Normal,227000
1282,20,Pave,AllPub,CulDSac,Timber,1Story,7,5,1990,1990,Hip,2,1,TA,6,Typ,1,TA,Attchd,1990,Fin,2,484,7,2006,WD,Normal,180000
1283,20,Pave,AllPub,Inside,CollgCr,1Story,5,7,1977,2008,Gable,3,1,Gd,5,Typ,0,NA,Detchd,1977,Unf,2,484,9,2009,WD,Normal,150500
1284,90,Pave,AllPub,Corner,Mitchel,2Story,6,5,1971,1971,Mansard,4,2,TA,8,Typ,0,NA,NA,NA,NA,0,0,4,2010,WD,Normal,139000
1285,50,Pave,AllPub,Inside,SWISU,1.5Fin,6,7,1919,1990,Gable,4,1,Gd,10,Min2,1,Gd,Detchd,1969,Unf,1,336,3,2010,WD,Normal,169000
1286,50,Pave,AllPub,Inside,BrkSide,1.5Fin,6,6,1939,1950,Gable,4,1,TA,6,Typ,1,Gd,Detchd,1939,Unf,1,280,5,2009,WD,Normal,132500
1287,20,Pave,AllPub,Inside,NWAmes,1Story,6,5,1963,1963,Hip,3,1,TA,6,Typ,2,Gd,Attchd,1963,Unf,2,528,6,2010,WD,Normal,143000
1288,20,Pave,AllPub,Inside,ClearCr,1Story,5,5,1964,1964,Gable,4,1,TA,7,Typ,0,NA,Attchd,1964,Unf,2,390,6,2006,WD,Normal,190000
1289,120,Pave,AllPub,Inside,StoneBr,1Story,8,5,2000,2000,Gable,2,1,Ex,5,Typ,1,Ex,Attchd,2000,Fin,2,499,10,2009,WD,Normal,278000
1290,60,Pave,AllPub,Inside,NridgHt,2Story,8,5,2006,2006,Gable,3,1,Ex,8,Typ,1,Gd,BuiltIn,2006,Fin,3,753,10,2006,New,Partial,281000
1291,80,Pave,AllPub,Corner,NAmes,SLvl,5,7,1964,1964,Hip,3,1,TA,6,Typ,1,Gd,Attchd,1964,RFn,2,484,4,2010,WD,Normal,180500
1292,160,Pave,AllPub,Inside,BrDale,2Story,5,7,1972,1972,Gable,3,1,TA,6,Typ,0,NA,Detchd,1972,Unf,1,264,2,2009,WD,Normal,119500
1293,70,Pave,AllPub,Corner,OldTown,2Story,5,4,1892,1965,Gable,4,2,TA,11,Min2,0,NA,Attchd,1985,RFn,1,432,12,2009,WD,Normal,107500
1294,60,Pave,AllPub,Inside,NWAmes,2Story,7,5,1976,1976,Gable,4,1,TA,8,Typ,1,TA,Attchd,1976,RFn,2,528,3,2006,WD,Normal,162900
1295,20,Pave,AllPub,Inside,Edwards,1Story,5,7,1955,1990,Hip,2,1,TA,5,Typ,0,NA,Detchd,1957,Unf,2,572,4,2006,WD,Normal,115000
1296,20,Pave,AllPub,Inside,NAmes,1Story,5,5,1968,1968,Hip,3,1,TA,5,Typ,0,NA,Attchd,1968,RFn,1,288,11,2006,WD,Normal,138500
1297,20,Pave,AllPub,Inside,NAmes,1Story,5,6,1963,1963,Hip,3,1,TA,6,Typ,0,NA,Attchd,1963,RFn,2,525,12,2008,WD,Normal,155000
1298,180,Pave,AllPub,Inside,Edwards,SFoyer,6,5,2005,2006,Gable,2,1,TA,5,Typ,0,NA,Basment,2005,Fin,2,525,6,2006,New,Partial,140000
1299,60,Pave,AllPub,Corner,Edwards,2Story,10,5,2008,2008,Hip,3,1,Ex,12,Typ,3,Gd,Attchd,2008,Fin,2,1418,1,2008,New,Partial,160000
1300,20,Pave,AllPub,Inside,NAmes,1Story,5,7,1959,1994,Hip,3,1,Gd,6,Typ,0,NA,Attchd,1959,RFn,1,305,5,2010,WD,Normal,154000
1301,60,Pave,AllPub,CulDSac,Gilbert,2Story,7,5,1999,1999,Gable,3,1,Gd,9,Typ,1,TA,Attchd,1999,Fin,2,490,5,2009,WD,Normal,225000
1302,70,Pave,AllPub,Inside,Crawfor,2Story,6,7,1942,1950,Gable,3,1,Gd,7,Typ,2,Gd,Attchd,1942,Unf,1,213,11,2009,WD,Normal,177500
1303,60,Pave,AllPub,Inside,NoRidge,2Story,8,5,1994,1994,Hip,4,1,Gd,8,Typ,1,TA,Attchd,1994,RFn,3,844,12,2006,WD,Normal,290000
1304,20,Pave,AllPub,Inside,Somerst,1Story,7,5,2005,2005,Gable,3,1,Gd,7,Typ,0,NA,Attchd,2005,RFn,3,834,4,2006,WD,Normal,232000
1305,160,Pave,AllPub,Inside,Edwards,2Story,7,5,2004,2004,Gable,3,1,Gd,7,Maj1,0,NA,Detchd,2004,Unf,2,380,4,2006,WD,Normal,130000
1306,20,Pave,AllPub,Corner,NridgHt,1Story,9,5,2006,2007,Hip,2,1,Ex,6,Typ,2,Ex,Attchd,2006,Fin,2,840,11,2009,WD,Normal,325000
1307,120,Pave,AllPub,Inside,NridgHt,1Story,7,5,2005,2006,Gable,2,1,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,474,9,2006,New,Partial,202500
1308,20,Pave,AllPub,Inside,CollgCr,1Story,5,5,1994,1995,Gable,3,1,TA,5,Typ,0,NA,Detchd,2000,Unf,2,480,5,2009,WD,Normal,138000
1309,20,Pave,AllPub,Inside,OldTown,1Story,5,7,1948,2005,Gable,2,1,Gd,6,Typ,0,NA,Attchd,1948,Unf,2,528,5,2008,WD,Normal,147000
1310,20,Pave,AllPub,Inside,SawyerW,1Story,6,5,1991,1991,Gable,3,1,Gd,6,Typ,0,NA,Attchd,1991,RFn,2,496,6,2008,WD,Normal,179200
1311,20,Pave,AllPub,Inside,Crawfor,1Story,7,8,1959,2002,Gable,3,1,Ex,7,Typ,2,TA,Attchd,1959,Fin,2,567,5,2010,WD,Normal,335000
1312,20,Pave,AllPub,Inside,CollgCr,1Story,7,5,2005,2007,Gable,3,1,Gd,6,Typ,0,NA,Attchd,2005,RFn,2,508,1,2007,New,Partial,203000
1313,60,Pave,AllPub,Inside,NoRidge,2Story,8,5,1990,1990,Gable,4,1,Gd,9,Typ,1,Ex,Attchd,1990,RFn,2,750,6,2007,WD,Normal,302000
1314,60,Pave,AllPub,Corner,NoRidge,2Story,9,5,1999,1999,Gable,4,1,Gd,10,Typ,1,TA,BuiltIn,1999,Fin,3,779,5,2010,WD,Normal,333168
1315,20,Pave,AllPub,Inside,Edwards,1Story,4,6,1954,1954,Hip,3,1,TA,5,Typ,1,TA,Detchd,1956,Unf,1,280,10,2007,WD,Normal,119000
1316,60,Pave,AllPub,Inside,NAmes,2Story,6,5,1969,1969,Gable,4,1,TA,9,Typ,2,Gd,Attchd,1969,Unf,2,576,6,2008,WD,Normal,206900
1317,20,Pave,AllPub,Inside,CollgCr,1Story,8,5,2008,2008,Gable,3,1,Ex,8,Typ,1,Gd,Attchd,2008,RFn,3,860,1,2009,WD,Normal,295493
1318,120,Pave,AllPub,Corner,Somerst,1Story,7,5,2006,2007,Gable,2,1,Gd,5,Typ,1,Gd,Attchd,2006,RFn,2,466,4,2007,New,Partial,208900
1319,20,Pave,AllPub,CulDSac,CollgCr,1Story,8,5,2001,2002,Hip,3,1,Gd,7,Typ,1,TA,Attchd,2001,RFn,3,748,8,2006,WD,Normal,275000
1320,20,Pave,AllPub,Inside,Edwards,1Story,4,5,1954,1954,Hip,3,1,TA,5,Typ,0,NA,Attchd,1954,Unf,1,248,2,2007,WD,Normal,111000
1321,20,Pave,AllPub,Inside,NAmes,1Story,6,3,1957,1957,Hip,3,1,TA,6,Typ,2,Gd,Attchd,1957,RFn,2,442,6,2009,WD,Normal,156500
1322,20,Pave,AllPub,Corner,BrkSide,1Story,3,6,1949,1950,Hip,2,1,TA,4,Typ,0,NA,Detchd,1955,Unf,1,287,7,2008,WD,Normal,72500
1323,60,Pave,AllPub,Inside,NoRidge,2Story,7,5,1992,1992,Gable,3,1,Gd,8,Typ,1,TA,Attchd,1992,RFn,2,564,6,2010,WD,Normal,190000
1324,30,Pave,AllPub,Inside,BrkSide,1Story,4,7,1940,1950,Hip,2,1,Fa,5,Typ,0,NA,NA,NA,NA,0,0,12,2009,WD,Normal,82500
1325,20,Pave,AllPub,Inside,Somerst,1Story,8,5,2006,2007,Gable,2,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,895,2,2007,New,Partial,147000
1326,30,Pave,AllPub,Inside,IDOTRR,1Story,4,4,1922,1950,Gable,2,1,TA,5,Typ,0,NA,NA,NA,NA,0,0,1,2008,WD,Normal,55000
1327,30,Pave,AllPub,Inside,Edwards,1Story,3,6,1931,2006,Gable,3,1,Gd,6,Typ,0,NA,NA,NA,NA,0,0,5,2007,WD,Normal,79000
1328,20,Pave,AllPub,Inside,Mitchel,1Story,5,9,1982,2008,Gable,3,1,Gd,5,Typ,1,Ex,Attchd,1982,Unf,1,264,10,2008,WD,Normal,130500
1329,50,Pave,AllPub,Corner,OldTown,1.5Fin,6,7,1920,1950,Gable,5,1,TA,8,Mod,2,TA,Detchd,1920,Unf,2,520,6,2008,WD,Normal,256000
1330,60,Pave,AllPub,Inside,Gilbert,2Story,7,5,1998,1998,Hip,3,1,TA,8,Typ,1,TA,Attchd,1998,Fin,2,462,6,2006,WD,Normal,176500
1331,20,Pave,AllPub,Inside,Somerst,1Story,8,5,2006,2006,Hip,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,825,12,2007,WD,Normal,227000
1332,80,Pave,AllPub,Inside,CollgCr,SLvl,5,5,1976,1976,Gable,3,1,TA,6,Typ,0,NA,Detchd,1976,Unf,2,576,7,2006,WD,Normal,132500
1333,20,Pave,AllPub,Inside,Edwards,1Story,4,6,1938,1958,Gable,2,1,TA,3,Typ,1,Gd,Detchd,1958,Unf,1,288,5,2009,WD,Normal,100000
1334,50,Pave,AllPub,Corner,IDOTRR,1.5Fin,5,6,1938,1995,Gable,2,1,Gd,6,Typ,0,NA,Detchd,1951,Unf,1,297,7,2006,WD,Normal,125500
1335,160,Pave,AllPub,Inside,BrDale,2Story,5,6,1970,1970,Gable,3,1,TA,7,Min1,0,NA,Attchd,1970,Unf,2,440,5,2009,WD,Normal,125000
1336,20,Pave,AllPub,Inside,NWAmes,1Story,6,5,1977,1977,Gable,2,1,TA,6,Typ,1,TA,Attchd,1977,RFn,2,630,4,2009,WD,Normal,167900
1337,90,Pave,AllPub,Inside,NWAmes,1Story,5,5,1973,1973,Gable,4,2,TA,8,Typ,0,NA,Detchd,1973,Unf,2,506,11,2008,WD,Normal,135000
1338,30,Pave,AllPub,Corner,OldTown,1Story,4,4,1941,1950,Gable,2,1,Fa,4,Typ,0,NA,NA,NA,NA,0,0,3,2006,WD,Normal,52500
1339,60,Pave,AllPub,Corner,CollgCr,2Story,7,5,2002,2002,Gable,3,1,Gd,8,Typ,0,NA,BuiltIn,2002,RFn,2,492,6,2006,WD,Normal,200000
1340,20,Pave,AllPub,Corner,CollgCr,1Story,5,7,1972,1972,Hip,3,1,TA,5,Typ,0,NA,Attchd,1972,RFn,1,288,6,2006,WD,Normal,128500
1341,20,Pave,AllPub,Inside,NAmes,1Story,4,5,1971,1971,Gable,3,1,TA,5,Typ,0,NA,Detchd,1974,Unf,4,480,6,2007,WD,Normal,123000
1342,20,Pave,AllPub,Inside,SawyerW,1Story,6,5,2003,2004,Gable,3,1,Gd,6,Typ,0,NA,Detchd,2004,Unf,2,576,7,2008,WD,Normal,155000
1343,60,Pave,AllPub,Inside,CollgCr,2Story,8,5,2002,2002,Gable,3,1,Gd,7,Typ,1,Gd,Attchd,2002,RFn,2,647,8,2007,WD,Normal,228500
1344,50,Pave,AllPub,Inside,Crawfor,1.5Fin,6,6,1928,1950,Gable,3,1,TA,9,Typ,1,TA,Detchd,1929,Unf,2,342,3,2009,WD,Normal,177000
1345,60,Pave,AllPub,Corner,CollgCr,2Story,7,5,2006,2006,Gable,3,1,Gd,8,Typ,1,TA,Attchd,2006,Fin,2,440,7,2007,New,Partial,155835
1346,30,Pave,AllPub,Inside,OldTown,1Story,4,4,1920,1950,Hip,2,1,Fa,5,Typ,0,NA,Detchd,1997,Unf,1,308,7,2007,WD,Normal,108500
1347,20,Pave,AllPub,CulDSac,NWAmes,1Story,7,7,1968,2003,Hip,3,1,TA,9,Typ,1,Gd,Attchd,1968,RFn,2,508,6,2006,WD,Normal,262500
1348,20,Pave,AllPub,Corner,Timber,1Story,8,5,2006,2007,Gable,3,1,Gd,7,Typ,1,Gd,Attchd,2006,Fin,3,712,5,2007,New,Partial,283463
1349,20,Pave,AllPub,Inside,SawyerW,1Story,7,5,1998,1998,Gable,3,1,Gd,5,Typ,1,Fa,Attchd,1998,RFn,2,514,8,2007,WD,Normal,215000
1350,70,Pave,AllPub,Inside,OldTown,2Story,8,5,1872,1987,Gable,4,1,TA,8,Typ,0,NA,NA,NA,NA,0,0,12,2008,WD,Normal,122000
1351,90,Pave,AllPub,Inside,NAmes,2Story,5,5,1969,1969,Gable,6,2,TA,12,Typ,0,NA,Detchd,1969,Unf,4,968,8,2009,WD,Normal,200000
1352,60,Pave,AllPub,Inside,NAmes,2Story,6,6,1962,1962,Gable,4,1,TA,8,Typ,1,Gd,Attchd,1962,Fin,2,490,3,2008,WD,Normal,171000
1353,50,Pave,AllPub,Inside,BrkSide,1.5Fin,6,9,1937,2000,Gable,2,1,TA,4,Typ,0,NA,Detchd,1999,Unf,2,624,7,2009,WD,Normal,134900
1354,50,Pave,AllPub,CulDSac,NoRidge,1.5Fin,8,5,1995,1996,Hip,4,1,Gd,9,Typ,1,Ex,Attchd,1996,Fin,3,666,3,2010,WD,Normal,410000
1355,60,Pave,AllPub,Inside,CollgCr,2Story,7,5,2000,2000,Gable,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,3,839,6,2008,WD,Normal,235000
1356,80,Pave,AllPub,Inside,NWAmes,SLvl,7,6,1968,1992,Gable,4,1,Gd,8,Typ,1,TA,Attchd,1968,RFn,2,487,9,2006,WD,Normal,170000
1357,20,Pave,AllPub,Corner,NAmes,1Story,5,5,1966,1966,Gable,3,1,TA,5,Typ,0,NA,Attchd,1966,RFn,1,264,10,2008,WD,Normal,110000
1358,20,Pave,AllPub,CulDSac,NAmes,1Story,5,6,1971,2008,Gable,3,1,TA,6,Typ,1,Fa,Attchd,1971,Fin,2,500,4,2010,WD,Normal,149900
1359,160,Pave,AllPub,Inside,Somerst,2Story,6,5,2000,2000,Gable,3,1,Gd,5,Typ,0,NA,Detchd,2000,Unf,2,440,6,2010,WD,Normal,177500
1360,20,Pave,AllPub,FR3,NridgHt,1Story,9,5,2004,2005,Hip,3,1,Ex,8,Typ,1,Gd,Attchd,2004,Fin,3,770,9,2006,WD,Normal,315000
1361,70,Pave,AllPub,Inside,SWISU,2Story,5,6,1921,1998,Gable,4,1,TA,8,Typ,0,NA,BuiltIn,1998,RFn,2,621,5,2008,WD,Normal,189000
1362,20,Pave,AllPub,Inside,StoneBr,1Story,7,5,2005,2005,Hip,3,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,430,6,2009,WD,Normal,260000
1363,50,Pave,AllPub,FR2,NAmes,1.5Fin,4,4,1920,2007,Gable,4,1,TA,7,Typ,1,Gd,Attchd,1920,Unf,1,368,6,2009,WD,Normal,104900
1364,60,Pave,AllPub,Inside,Gilbert,2Story,6,5,2006,2007,Gable,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007,Fin,2,432,3,2007,New,Partial,156932
1365,160,Pave,AllPub,Inside,Somerst,2Story,7,5,2005,2005,Gable,2,1,Gd,4,Typ,0,NA,Detchd,2005,RFn,2,480,4,2006,WD,Abnorml,144152
1366,60,Pave,AllPub,Inside,Somerst,2Story,7,5,2000,2000,Gable,3,1,Gd,7,Typ,0,NA,Attchd,2000,RFn,2,663,1,2010,WD,Normal,216000
1367,60,Pave,AllPub,Inside,CollgCr,2Story,7,5,1999,1999,Gable,3,1,Gd,7,Typ,0,NA,Attchd,1999,RFn,2,588,6,2008,WD,Abnorml,193000
1368,160,Pave,AllPub,Inside,MeadowV,2Story,5,6,1977,1977,Gable,4,1,TA,6,Typ,1,TA,Attchd,1977,RFn,1,336,7,2006,WD,Normal,127000
1369,120,Pave,AllPub,Inside,CollgCr,1Story,6,5,2003,2004,Gable,1,1,Gd,4,Typ,0,NA,Attchd,2003,Fin,2,420,6,2009,WD,Normal,144000
1370,20,Pave,AllPub,FR2,CollgCr,1Story,8,5,2003,2003,Hip,3,1,Gd,8,Typ,1,TA,Attchd,2003,Fin,2,502,5,2010,WD,Normal,232000
1371,50,Pave,AllPub,Corner,OldTown,1.5Fin,4,6,1920,1950,Gable,2,1,TA,6,Typ,0,NA,Detchd,1967,Fin,1,338,10,2009,WD,Normal,105000
1372,80,Pave,AllPub,Inside,NAmes,SLvl,6,6,1955,1996,Hip,3,1,Gd,8,Typ,1,TA,BuiltIn,1955,RFn,1,377,10,2008,WD,Normal,165500
1373,60,Pave,AllPub,Corner,CollgCr,2Story,7,6,1998,1998,Gable,3,1,Gd,8,Typ,1,TA,Detchd,1998,RFn,2,583,6,2006,WD,Normal,274300
1374,20,Pave,AllPub,Inside,NoRidge,1Story,10,5,2001,2002,Hip,2,1,Ex,8,Typ,2,Gd,Attchd,2001,RFn,3,804,3,2007,WD,Normal,466500
1375,60,Pave,AllPub,Inside,Somerst,2Story,7,5,2005,2005,Gable,3,1,Gd,9,Typ,1,Gd,Attchd,2005,Fin,3,936,7,2008,WD,Normal,250000
1376,20,Pave,AllPub,Inside,Timber,1Story,8,5,2007,2007,Gable,3,1,Gd,7,Typ,1,Gd,Attchd,2007,Fin,3,722,12,2007,New,Partial,239000
1377,30,Pave,AllPub,Inside,SWISU,1Story,6,5,1930,1950,Gable,2,1,TA,4,Typ,0,NA,Detchd,1925,Unf,1,160,4,2008,WD,Normal,91000
1378,50,Pave,AllPub,Inside,Edwards,1.5Fin,5,5,1941,1960,Gable,3,1,TA,6,Min2,0,NA,Detchd,1977,Unf,2,660,7,2009,WD,Normal,117000
1379,160,Pave,AllPub,Inside,BrDale,2Story,6,5,1973,1973,Gable,2,1,TA,5,Typ,0,NA,Detchd,1973,Unf,1,264,6,2006,WD,Normal,83000
1380,80,Pave,AllPub,Inside,Timber,SLvl,5,5,2006,2007,Gable,3,1,Gd,7,Typ,0,NA,BuiltIn,2007,Fin,2,400,5,2008,WD,Normal,167500
1381,30,Pave,AllPub,Inside,Edwards,1Story,3,3,1914,1950,Gable,2,1,TA,5,Typ,0,NA,Detchd,1938,Unf,1,200,6,2010,WD,Normal,58500
1382,20,Pave,AllPub,Corner,NAmes,1Story,6,7,1970,1970,Gable,4,1,TA,7,Typ,2,Gd,Attchd,1970,Fin,2,550,5,2008,WD,Normal,237500
1383,70,Pave,AllPub,Corner,OldTown,2Story,7,7,1920,1950,Hip,4,1,Gd,8,Typ,0,NA,Detchd,1989,Unf,2,576,10,2006,WD,Normal,157000
1384,30,Pave,AllPub,Inside,Sawyer,1Story,5,7,1918,2007,Gable,3,1,Gd,7,Typ,0,NA,Attchd,2007,Unf,2,576,8,2007,WD,Normal,112000
1385,50,Pave,AllPub,Inside,Edwards,1.5Fin,6,5,1939,1950,Gable,2,1,TA,6,Typ,0,NA,Detchd,1939,Unf,1,280,10,2009,WD,Normal,105000
1386,50,Pave,AllPub,Inside,IDOTRR,1.5Fin,4,8,1922,2007,Gable,3,1,Gd,7,Typ,0,NA,Detchd,1922,Unf,1,240,5,2010,WD,Normal,125500
1387,60,Pave,AllPub,Inside,NWAmes,2Story,7,5,1978,1978,Gable,5,1,Gd,12,Typ,2,TA,Attchd,1978,RFn,2,564,7,2006,WD,Normal,250000
1388,50,Pave,AllPub,Inside,OldTown,1.5Fin,6,7,1916,1950,Gable,5,1,Gd,10,Typ,1,Gd,Detchd,1916,Unf,1,216,8,2007,CWD,Family,136000
1389,20,Pave,AllPub,CulDSac,Gilbert,1Story,9,5,2006,2007,Gable,3,1,Ex,7,Typ,2,Gd,Attchd,2006,Fin,3,758,10,2009,WD,Normal,377500
1390,50,Pave,AllPub,Inside,BrkSide,1.5Fin,6,6,1941,1950,Gable,3,1,TA,6,Typ,1,Gd,Detchd,2003,Unf,2,440,3,2007,WD,Normal,131000
1391,20,Pave,AllPub,Inside,CollgCr,1Story,7,5,2000,2000,Gable,3,1,Gd,6,Typ,0,NA,Attchd,2000,RFn,2,541,9,2006,WD,Normal,235000
1392,90,Pave,AllPub,Inside,NAmes,1Story,5,5,1967,1967,Gable,4,2,TA,8,Mod,0,NA,Detchd,1967,Unf,3,792,4,2009,WD,Normal,124000
1393,85,Pave,AllPub,Inside,NAmes,SFoyer,5,5,1967,1967,Gable,3,1,TA,6,Typ,1,Po,Attchd,1967,RFn,1,288,12,2006,WD,Normal,123000
1394,190,Pave,AllPub,Inside,OldTown,1.5Fin,6,7,1905,2000,Gable,3,2,TA,7,Typ,1,TA,Detchd,2003,Unf,2,672,4,2008,WD,Normal,163000
1395,120,Pave,AllPub,Inside,Blmngtn,1Story,7,5,2006,2006,Hip,2,1,Gd,6,Typ,1,Gd,Attchd,2006,Fin,3,648,10,2006,New,Partial,246578
1396,60,Pave,AllPub,Inside,Timber,2Story,8,5,2005,2006,Hip,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005,Fin,3,642,2,2007,WD,Normal,281213
1397,20,Pave,AllPub,Inside,Timber,1Story,5,5,1948,1950,Gable,3,1,TA,7,Min1,2,TA,Detchd,1966,Unf,2,572,6,2010,WD,Normal,160000
1398,70,Pave,AllPub,Inside,BrkSide,2Story,5,8,1920,2004,Gable,4,1,TA,8,Typ,0,NA,Detchd,1933,Unf,1,180,5,2007,WD,Normal,137500
1399,50,Pave,AllPub,Inside,NAmes,1.5Fin,5,4,1950,1982,Gable,3,1,TA,7,Min1,0,NA,Attchd,1950,Unf,1,240,5,2009,WD,Normal,138000
